id,OBJECTID,YEAR_,STATE,AGENCY,UNIT_ID,FIRE_NAME,INC_NUM,ALARM_DATE,CONT_DATE,CAUSE,COMMENTS,REPORT_AC,GIS_ACRES,C_METHOD,OBJECTIVE,FIRE_NUM,Shape_Length,Shape_Area,x,y
"960","17850","2014",CA,USF,KNF,BEAVER,"005497",2014/07/30 00:00:00,2014/10/08 00:00:00,"1",Merged with Cleghorn #5496,32496,32493.396484375,"7","1",,137501.8145021,131496109.64473,"-13677275","5142404"
"961","9122","1955",CA,USF,KNF,DUTCH CREEK,"00000000",1955/09/04 00:00:00,,"1",,,17922.220703125,,"1","00000152",42253.9426498678,72528655.692388,"-13672275","5142404"
"961","17850","2014",CA,USF,KNF,BEAVER,"005497",2014/07/30 00:00:00,2014/10/08 00:00:00,"1",Merged with Cleghorn #5496,32496,32493.396484375,"7","1",,137501.8145021,131496109.64473,"-13672275","5142404"
"962","17850","2014",CA,USF,KNF,BEAVER,"005497",2014/07/30 00:00:00,2014/10/08 00:00:00,"1",Merged with Cleghorn #5496,32496,32493.396484375,"7","1",,137501.8145021,131496109.64473,"-13667275","5142404"
"964","4729","1947",CA,USF,KNF,CAYUSE GULCH,"00000000",1947/09/24 00:00:00,,"3",,,1301.45446777344,,"1","00000050",9120.40816200733,5266799.12543419,"-13657275","5142404"
"967","11167","1994",CA,CDF,SKU,RIVER,"00000224",1994/07/09 00:00:00,,"7",,,606.489440917969,,"1","00000000",7156.30600163989,2454375.63037705,"-13642275","5142404"
"972","14293","1926",CA,USF,KNF, ,"00000000",,,"14",,,24007.94921875,,"1","00000012",44913.8883107108,97156725.3385098,"-13617275","5142404"
"973","14293","1926",CA,USF,KNF, ,"00000000",,,"14",,,24007.94921875,,"1","00000012",44913.8883107108,97156725.3385098,"-13612275","5142404"
"986","14163","1998",CA,USF,MDF,REFUGE,"00000000",1998/08/04 00:00:00,1998/08/07 00:00:00,"2",,9700,9674.9541015625,"8","1","00000034",36636.0227208013,39153151.0485088,"-13547275","5142404"
"987","14163","1998",CA,USF,MDF,REFUGE,"00000000",1998/08/04 00:00:00,1998/08/07 00:00:00,"2",,9700,9674.9541015625,"8","1","00000034",36636.0227208013,39153151.0485088,"-13542275","5142404"
"995","3888","1936",CA,USF,MDF,CORNELL,"00000000",1936/08/13 00:00:00,,"9",,,22050.212890625,,"1","00000055",73424.6092669842,89234043.2687732,"-13502275","5142404"
"996","3888","1936",CA,USF,MDF,CORNELL,"00000000",1936/08/13 00:00:00,,"9",,,22050.212890625,,"1","00000055",73424.6092669842,89234043.2687732,"-13497275","5142404"
"1002","20602","2017",CA,USF,MDF,STEELE,"00000776",2017/07/26 00:00:00,2017/08/13 00:00:00,"1",<Null>,45690.4,45704.01171875,"3","1",,156915.517546867,184957568.979229,"-13467275","5142404"
"1003","20602","2017",CA,USF,MDF,STEELE,"00000776",2017/07/26 00:00:00,2017/08/13 00:00:00,"1",<Null>,45690.4,45704.01171875,"3","1",,156915.517546867,184957568.979229,"-13462275","5142404"
"1004","20602","2017",CA,USF,MDF,STEELE,"00000776",2017/07/26 00:00:00,2017/08/13 00:00:00,"1",<Null>,45690.4,45704.01171875,"3","1",,156915.517546867,184957568.979229,"-13457275","5142404"
"1005","20602","2017",CA,USF,MDF,STEELE,"00000776",2017/07/26 00:00:00,2017/08/13 00:00:00,"1",<Null>,45690.4,45704.01171875,"3","1",,156915.517546867,184957568.979229,"-13452275","5142404"
"1006","20602","2017",CA,USF,MDF,STEELE,"00000776",2017/07/26 00:00:00,2017/08/13 00:00:00,"1",<Null>,45690.4,45704.01171875,"3","1",,156915.517546867,184957568.979229,"-13447275","5142404"
"1008","17486","2012",OR,USF,FNF,BARRY POINT ,"00120680",2012/08/06 00:00:00,2012/09/17 00:00:00,"1",OR-FWF-120680 this line is a combo of firelines and fire edges,93071,92944.53125,"7","1",,185385.39552218,376133171.451675,"-13437275","5142404"
"1021","2969","1926",CA,USF,MDF,FORT BIDWELL,"00000000",1926/07/16 00:00:00,,"9",,,13100.943359375,,"1","00000055",41193.0951813838,53017637.8816691,"-13372275","5142404"
"1022","7038","1954",CA,BLM,NOD, ,"00000000",1954/07/28 00:00:00,,"1",,500,358.194000244141,,"1","00000000",6656.70586561477,1449559.72604481,"-13367275","5142404"
"1027","360","2005",CA,BLM,NOD,BARREL,"00003444",2005/08/22 00:00:00,2005/09/09 00:00:00,"1",,24800,24410.216796875,"2","1","00003444",85430.5095038208,98784644.4290199,"-13342275","5142404"
"1028","360","2005",CA,BLM,NOD,BARREL,"00003444",2005/08/22 00:00:00,2005/09/09 00:00:00,"1",,24800,24410.216796875,"2","1","00003444",85430.5095038208,98784644.4290199,"-13337275","5142404"
"1167","10916","1972",CA,USF,SRF,PANTHER,"00000000",1972/07/01 00:00:00,1972/07/03 00:00:00,"9",,251,209.865020751953,"8","1","00000011",4511.91732732358,849293.636228661,"-13797275","5137404"
"1167","15690","1996",CA,USF,SRF,PANTHER,"00000054",1996/09/26 00:00:00,1996/10/02 00:00:00,"7",,700,943.317504882813,"8","1","00000054",8828.89103354695,3817470.4338734,"-13797275","5137404"
"1171","18955","2015",CA,USF,SRF,BEAR,"001488",2015/07/31 00:00:00,2015/10/31 00:00:00,"1",Gasquet Complex #1488. Individual fire inci number unknown,11609,11616.880859375,"3","1","00000066",61419.99614674,47011847.3565248,"-13777275","5137404"
"1172","18955","2015",CA,USF,SRF,BEAR,"001488",2015/07/31 00:00:00,2015/10/31 00:00:00,"1",Gasquet Complex #1488. Individual fire inci number unknown,11609,11616.880859375,"3","1","00000066",61419.99614674,47011847.3565248,"-13772275","5137404"
"1173","20560","2017",CA,USF,KNF,OAK,"00006016",2017/08/11 00:00:00,2017/10/10 00:00:00,"1",CONT_DATE est frm Inciweb/IRWIN - Eclipse Comp SRF Young & clear merge,45403,91125.328125,"3","1",,350799.466475848,368771127.039987,"-13767275","5137404"
"1174","21080","2018",CA,USF,RRS,NATCHEZ,"00000348",2018/10/19 00:00:00,2018/12/18 00:00:00,"14",,,38117.8515625,"7","1",,171770.492163957,154257479.006424,"-13762275","5137404"
"1176","21080","2018",CA,USF,RRS,NATCHEZ,"00000348",2018/10/19 00:00:00,2018/12/18 00:00:00,"14",,,38117.8515625,"7","1",,171770.492163957,154257479.006424,"-13752275","5137404"
"1177","21080","2018",CA,USF,RRS,NATCHEZ,"00000348",2018/10/19 00:00:00,2018/12/18 00:00:00,"14",,,38117.8515625,"7","1",,171770.492163957,154257479.006424,"-13747275","5137404"
"1180","520","1966",CA,USF,KNF,INDIAN RIDGE,"00000000",1966/09/05 00:00:00,,"7",,,11743.6767578125,,"1","00000148",40904.8216442701,47524972.492219,"-13732275","5137404"
"1180","9460","1987",CA,USF,KNF,SLATER,"00000000",1987/08/30 00:00:00,1987/09/20 00:00:00,"1",,9780,5553.9775390625,"8","1","00000313",21423.8298851445,22476149.6059113,"-13732275","5137404"
"1181","520","1966",CA,USF,KNF,INDIAN RIDGE,"00000000",1966/09/05 00:00:00,,"7",,,11743.6767578125,,"1","00000148",40904.8216442701,47524972.492219,"-13727275","5137404"
"1186","19353","2016",CA,USF,KNF,GAP,"007501",2016/08/27 00:00:00,,"7",,30696,33011.44140625,"3","1",,186697.492348094,133592559.832285,"-13702275","5137404"
"1187","19353","2016",CA,USF,KNF,GAP,"007501",2016/08/27 00:00:00,,"7",,30696,33011.44140625,"3","1",,186697.492348094,133592559.832285,"-13697275","5137404"
"1188","19353","2016",CA,USF,KNF,GAP,"007501",2016/08/27 00:00:00,,"7",,30696,33011.44140625,"3","1",,186697.492348094,133592559.832285,"-13692275","5137404"
"1189","17850","2014",CA,USF,KNF,BEAVER,"005497",2014/07/30 00:00:00,2014/10/08 00:00:00,"1",Merged with Cleghorn #5496,32496,32493.396484375,"7","1",,137501.8145021,131496109.64473,"-13687275","5137404"
"1192","3241","1955",CA,USF,KNF,HAYSTACK,"00000000",1955/09/04 00:00:00,,"1",,,59639.9296875,,"1","00000129",85147.015336669,241354231.776389,"-13672275","5137404"
"1193","3241","1955",CA,USF,KNF,HAYSTACK,"00000000",1955/09/04 00:00:00,,"1",,,59639.9296875,,"1","00000129",85147.015336669,241354231.776389,"-13667275","5137404"
"1195","81","2007",CA,USF,KNF,CHINA,"00000043",2007/07/10 00:00:00,2007/08/18 00:00:00,"1",Part of the China-Back Complex,2906,2939.36328125,"7","1","00000043",19665.1733978482,11895181.0896809,"-13657275","5137404"
"1197","3349","1939",CA,USF,KNF,PRINTER GULCH,"00000000",1939/08/12 00:00:00,,"3",,,2447.02221679688,,"1","00000173",14380.8898832287,9902747.43506091,"-13647275","5137404"
"1204","14293","1926",CA,USF,KNF, ,"00000000",,,"14",,,24007.94921875,,"1","00000012",44913.8883107108,97156725.3385098,"-13612275","5137404"
"1220","2577","1941",CA,USF,MDF,BARNTOP MT.,"00000000",1941/07/13 00:00:00,,"1",,,1707.54809570313,,"1","00000088",12108.7527238066,6910202.21338974,"-13532275","5137404"
"1226","3888","1936",CA,USF,MDF,CORNELL,"00000000",1936/08/13 00:00:00,,"9",,,22050.212890625,,"1","00000055",73424.6092669842,89234043.2687732,"-13502275","5137404"
"1227","3888","1936",CA,USF,MDF,CORNELL,"00000000",1936/08/13 00:00:00,,"9",,,22050.212890625,,"1","00000055",73424.6092669842,89234043.2687732,"-13497275","5137404"
"1227","21386","2019",CA,USF,MDF,TUCKER,"00000509",2019/07/28 00:00:00,2019/09/17 00:00:00,"9",,14217,14184.6611328125,"1","1",,52873.8803332817,57403288.0679881,"-13497275","5137404"
"1228","3888","1936",CA,USF,MDF,CORNELL,"00000000",1936/08/13 00:00:00,,"9",,,22050.212890625,,"1","00000055",73424.6092669842,89234043.2687732,"-13492275","5137404"
"1230","11389","2001",CA,USF,MDF,CLEAR,"00000000",2001/07/26 00:00:00,2001/07/26 00:00:00,"1",,4322,4318.89208984375,"8","1","00000009",32520.4372414029,17477936.8963129,"-13482275","5137404"
"1232","20602","2017",CA,USF,MDF,STEELE,"00000776",2017/07/26 00:00:00,2017/08/13 00:00:00,"1",<Null>,45690.4,45704.01171875,"3","1",,156915.517546867,184957568.979229,"-13472275","5137404"
"1233","20602","2017",CA,USF,MDF,STEELE,"00000776",2017/07/26 00:00:00,2017/08/13 00:00:00,"1",<Null>,45690.4,45704.01171875,"3","1",,156915.517546867,184957568.979229,"-13467275","5137404"
"1234","20602","2017",CA,USF,MDF,STEELE,"00000776",2017/07/26 00:00:00,2017/08/13 00:00:00,"1",<Null>,45690.4,45704.01171875,"3","1",,156915.517546867,184957568.979229,"-13462275","5137404"
"1235","20602","2017",CA,USF,MDF,STEELE,"00000776",2017/07/26 00:00:00,2017/08/13 00:00:00,"1",<Null>,45690.4,45704.01171875,"3","1",,156915.517546867,184957568.979229,"-13457275","5137404"
"1248","748","1929",CA,USF,MDF,SUGAR HILL,"00000000",1929/07/22 00:00:00,,"9",,,8824.6748046875,,"1","00000018",36151.3503834026,35712191.9088486,"-13392275","5137404"
"1253","7039","1972",CA,BLM,NOD, ,"00000000",1972/09/13 00:00:00,,"14",,160,145.576232910156,,"1",0000O429,3797.42829986874,589126.112634347,"-13367275","5137404"
"1260","360","2005",CA,BLM,NOD,BARREL,"00003444",2005/08/22 00:00:00,2005/09/09 00:00:00,"1",,24800,24410.216796875,"2","1","00003444",85430.5095038208,98784644.4290199,"-13332275","5137404"
"1402","2874","1924",CA,USF,SRF,HIGGINS COPPER,"00000000",1924/08/22 00:00:00,,"1",,,7.96601247787476,,"1","00000111",637.290526409131,32237.3096524801,"-13777275","5132404"
"1403","18955","2015",CA,USF,SRF,BEAR,"001488",2015/07/31 00:00:00,2015/10/31 00:00:00,"1",Gasquet Complex #1488. Individual fire inci number unknown,11609,11616.880859375,"3","1","00000066",61419.99614674,47011847.3565248,"-13772275","5132404"
"1405","20560","2017",CA,USF,KNF,OAK,"00006016",2017/08/11 00:00:00,2017/10/10 00:00:00,"1",CONT_DATE est frm Inciweb/IRWIN - Eclipse Comp SRF Young & clear merge,45403,91125.328125,"3","1",,350799.466475848,368771127.039987,"-13762275","5132404"
"1407","20560","2017",CA,USF,KNF,OAK,"00006016",2017/08/11 00:00:00,2017/10/10 00:00:00,"1",CONT_DATE est frm Inciweb/IRWIN - Eclipse Comp SRF Young & clear merge,45403,91125.328125,"3","1",,350799.466475848,368771127.039987,"-13752275","5132404"
"1408","21080","2018",CA,USF,RRS,NATCHEZ,"00000348",2018/10/19 00:00:00,2018/12/18 00:00:00,"14",,,38117.8515625,"7","1",,171770.492163957,154257479.006424,"-13747275","5132404"
"1410","296","2007",CA,USF,KNF,LITTLE GRIDER,"00000031",2007/07/10 00:00:00,2007/12/06 00:00:00,"1","Part of the Elk Complex, Total Cost 18,600,000",2171,2172.78076171875,"7","1","00000031",17389.4960706814,8792932.16034444,"-13737275","5132404"
"1413","9457","1987",CA,USF,KNF,CHINA,"00000000",1987/08/30 00:00:00,1987/10/12 00:00:00,"1",,3040,2915.00830078125,"8","1","00000307",13776.884721743,11796620.4979285,"-13722275","5132404"
"1414","17859","2014",CA,USF,KNF,FRYING PAN,"006008",2014/08/11 00:00:00,2014/09/30 00:00:00,"1","Happy Camp Cpx #5956; Merged Delta/Faulkstein/Man",133284.2,133177.375,"3","1",,300331.158417248,538949738.24445,"-13717275","5132404"
"1415","17859","2014",CA,USF,KNF,FRYING PAN,"006008",2014/08/11 00:00:00,2014/09/30 00:00:00,"1","Happy Camp Cpx #5956; Merged Delta/Faulkstein/Man",133284.2,133177.375,"3","1",,300331.158417248,538949738.24445,"-13712275","5132404"
"1416","17859","2014",CA,USF,KNF,FRYING PAN,"006008",2014/08/11 00:00:00,2014/09/30 00:00:00,"1","Happy Camp Cpx #5956; Merged Delta/Faulkstein/Man",133284.2,133177.375,"3","1",,300331.158417248,538949738.24445,"-13707275","5132404"
"1417","19353","2016",CA,USF,KNF,GAP,"007501",2016/08/27 00:00:00,,"7",,30696,33011.44140625,"3","1",,186697.492348094,133592559.832285,"-13702275","5132404"
"1418","19353","2016",CA,USF,KNF,GAP,"007501",2016/08/27 00:00:00,,"7",,30696,33011.44140625,"3","1",,186697.492348094,133592559.832285,"-13697275","5132404"
"1419","6101","1933",CA,USF,KNF,EVERILL GULCH,"00000000",1933/07/20 00:00:00,,"3",,,110.159080505371,,"1","00000027",3371.69005775777,445797.978031217,"-13692275","5132404"
"1422","2428","1940",CA,USF,KNF,BARKHOUSE,"00000000",1940/08/19 00:00:00,,"7",,,2309.07983398438,,"1","00000127",14068.8561507893,9344514.8853452,"-13677275","5132404"
"1422","3241","1955",CA,USF,KNF,HAYSTACK,"00000000",1955/09/04 00:00:00,,"1",,,59639.9296875,,"1","00000129",85147.015336669,241354231.776389,"-13677275","5132404"
"1423","3241","1955",CA,USF,KNF,HAYSTACK,"00000000",1955/09/04 00:00:00,,"1",,,59639.9296875,,"1","00000129",85147.015336669,241354231.776389,"-13672275","5132404"
"1424","3241","1955",CA,USF,KNF,HAYSTACK,"00000000",1955/09/04 00:00:00,,"1",,,59639.9296875,,"1","00000129",85147.015336669,241354231.776389,"-13667275","5132404"
"1425","3241","1955",CA,USF,KNF,HAYSTACK,"00000000",1955/09/04 00:00:00,,"1",,,59639.9296875,,"1","00000129",85147.015336669,241354231.776389,"-13662275","5132404"
"1427","8533","1992",CA,CDF,SKU,GARVEY,"00000128",1992/06/03 00:00:00,,"14",,,873.315307617188,,"1","00000000",10983.0357317044,3534181.63864815,"-13652275","5132404"
"1431","13920","2000",CA,CDF,SKU,CORP #13,"00002574",2000/07/26 00:00:00,,"6",,,813.300842285156,,"1","00000000",8927.61165034958,3291311.78516261,"-13632275","5132404"
"1450","7281","1952",CA,USF,MDF,SHEEP CAMP,"00000000",1952/06/18 00:00:00,,"1",,,794.469116210938,,"1","00000017",10494.3666354527,3215102.33989581,"-13537275","5132404"
"1450","11699","1999",CA,USF,MDF,YELLOW,"00000000",1999/08/23 00:00:00,1999/08/30 00:00:00,"9",,4669,4394.30517578125,"8","1","00000056",24843.6806681751,17783122.7327935,"-13537275","5132404"
"1452","18393","2008",CA,NPS,BNP,JACK ,,2008/08/17 00:00:00,2008/08/31 00:00:00,"1",Jack WF within Lava Beds National Monument.,5397,6067.50048828125,"7","1",,70022.5067146476,24554303.9515743,"-13527275","5132404"
"1454","6649","1938",CA,USF,MDF,HOSPITAL ROC,"00000000",1938/08/03 00:00:00,,"9",,,14245.2314453125,,"1","00000081",48044.0059910405,57648404.8726648,"-13517275","5132404"
"1456","2539","2003",CA,USF,MDF,ACKLEY,"00000000",2003/07/26 00:00:00,2003/07/30 00:00:00,"1",,9940,9599.0205078125,"8","1","00000057",39053.9624169369,38845859.6934368,"-13507275","5132404"
"1456","6006","1957",CA,USF,MDF,MILEPOST 40,"00000000",1957/07/02 00:00:00,,"9",,,12182.7060546875,,"1","00000056",35650.2240036079,49301663.0115764,"-13507275","5132404"
"1456","6736","1941",CA,USF,MDF,MAMMOTH,"00000000",1941/07/05 00:00:00,,"9",,,15606.9638671875,,"1","00000087",40946.4746321408,63159143.821702,"-13507275","5132404"
"1456","13024","1971",CA,USF,MDF,TWIN,"00000000",1971/08/20 00:00:00,1971/08/21 00:00:00,"6",,3305,3358.91162109375,"8","1","00000050",17104.2789183435,13593033.511854,"-13507275","5132404"
"1458","21386","2019",CA,USF,MDF,TUCKER,"00000509",2019/07/28 00:00:00,2019/09/17 00:00:00,"9",,14217,14184.6611328125,"1","1",,52873.8803332817,57403288.0679881,"-13497275","5132404"
"1459","3888","1936",CA,USF,MDF,CORNELL,"00000000",1936/08/13 00:00:00,,"9",,,22050.212890625,,"1","00000055",73424.6092669842,89234043.2687732,"-13492275","5132404"
"1459","21386","2019",CA,USF,MDF,TUCKER,"00000509",2019/07/28 00:00:00,2019/09/17 00:00:00,"9",,14217,14184.6611328125,"1","1",,52873.8803332817,57403288.0679881,"-13492275","5132404"
"1461","8347","1999",CA,USF,MDF,PINE,"00000000",1999/08/23 00:00:00,,"14",,,30577.751953125,,"1","00000058",58025.3844677344,123743770.442501,"-13482275","5132404"
"1462","8347","1999",CA,USF,MDF,PINE,"00000000",1999/08/23 00:00:00,,"14",,,30577.751953125,,"1","00000058",58025.3844677344,123743770.442501,"-13477275","5132404"
"1462","20603","2017",CA,USF,MDF,LAKE,"00000794",2017/07/27 00:00:00,2017/08/31 00:00:00,"1",<Null>,4489.25,4490.60693359375,"3","1",,30241.4668015115,18172842.0105569,"-13477275","5132404"
"1469","12875","1984",CA,USF,MDF,HILL,"00000000",1984/07/31 00:00:00,1984/08/03 00:00:00,"1",,120,155.133239746094,"8","1","00000086",3479.69987301038,627801.966121636,"-13442275","5132404"
"1479","748","1929",CA,USF,MDF,SUGAR HILL,"00000000",1929/07/22 00:00:00,,"9",,,8824.6748046875,,"1","00000018",36151.3503834026,35712191.9088486,"-13392275","5132404"
"1479","3097","1940",CA,USF,MDF,SUGAR HILL2,"00000000",1940/07/06 00:00:00,,"9",,,2795.97485351563,,"1","00000018",16854.2207660311,11314908.7147069,"-13392275","5132404"
"1480","748","1929",CA,USF,MDF,SUGAR HILL,"00000000",1929/07/22 00:00:00,,"9",,,8824.6748046875,,"1","00000018",36151.3503834026,35712191.9088486,"-13387275","5132404"
"1480","3098","1940",CA,USF,MDF,SUGAR HILL3,"00000000",1940/08/02 00:00:00,,"9",,,20121.125,,"1","00000030",46916.6509199659,81427303.6780607,"-13387275","5132404"
"1629","18956","2015",CA,USF,SRF,COON,"001488",2015/08/01 00:00:00,2015/10/31 00:00:00,"1",Gasquet Complex #1488  Individual fire inci number unknown,5679,5682.626953125,"7","1","00000076",31839.2737253386,22996775.5355561,"-13797275","5127404"
"1634","20560","2017",CA,USF,KNF,OAK,"00006016",2017/08/11 00:00:00,2017/10/10 00:00:00,"1",CONT_DATE est frm Inciweb/IRWIN - Eclipse Comp SRF Young & clear merge,45403,91125.328125,"3","1",,350799.466475848,368771127.039987,"-13772275","5127404"
"1635","20560","2017",CA,USF,KNF,OAK,"00006016",2017/08/11 00:00:00,2017/10/10 00:00:00,"1",CONT_DATE est frm Inciweb/IRWIN - Eclipse Comp SRF Young & clear merge,45403,91125.328125,"3","1",,350799.466475848,368771127.039987,"-13767275","5127404"
"1636","20560","2017",CA,USF,KNF,OAK,"00006016",2017/08/11 00:00:00,2017/10/10 00:00:00,"1",CONT_DATE est frm Inciweb/IRWIN - Eclipse Comp SRF Young & clear merge,45403,91125.328125,"3","1",,350799.466475848,368771127.039987,"-13762275","5127404"
"1638","9448","1987",CA,USF,KNF,TEN BALD,"00000000",1987/08/30 00:00:00,1987/10/15 00:00:00,"1",,19100,18354.7578125,"8","1","00000278",50623.4434886835,74279066.4055563,"-13752275","5127404"
"1639","9448","1987",CA,USF,KNF,TEN BALD,"00000000",1987/08/30 00:00:00,1987/10/15 00:00:00,"1",,19100,18354.7578125,"8","1","00000278",50623.4434886835,74279066.4055563,"-13747275","5127404"
"1639","20560","2017",CA,USF,KNF,OAK,"00006016",2017/08/11 00:00:00,2017/10/10 00:00:00,"1",CONT_DATE est frm Inciweb/IRWIN - Eclipse Comp SRF Young & clear merge,45403,91125.328125,"3","1",,350799.466475848,368771127.039987,"-13747275","5127404"
"1642","17859","2014",CA,USF,KNF,FRYING PAN,"006008",2014/08/11 00:00:00,2014/09/30 00:00:00,"1","Happy Camp Cpx #5956; Merged Delta/Faulkstein/Man",133284.2,133177.375,"3","1",,300331.158417248,538949738.24445,"-13732275","5127404"
"1643","9454","1987",CA,USF,KNF,GULCH,"00000000",1987/08/30 00:00:00,1987/10/12 00:00:00,"1",,14180,8275.93359375,"8","1","00000304",30458.0804947477,33491515.0902321,"-13727275","5127404"
"1643","17859","2014",CA,USF,KNF,FRYING PAN,"006008",2014/08/11 00:00:00,2014/09/30 00:00:00,"1","Happy Camp Cpx #5956; Merged Delta/Faulkstein/Man",133284.2,133177.375,"3","1",,300331.158417248,538949738.24445,"-13727275","5127404"
